feature,importance
india_vix_vs_60d,0.10377146386306688
nifty50_vs_200d,0.10185242746959206
sp500_vs_200d,0.07930745581608728
vix_vs_60d,0.06616031895635564
nifty50_return_1d,0.05197509929175968
sector_return_5d,0.049532078993695626
adv_decline_ratio,0.04479653835367763
vix_vs_20d,0.043692892030021954
dxy_vs_60d,0.04296750560025398
us10y_vs_60d,0.040989594564646355
india_vix_change_pct,0.038442072201460765
sector_rsi_avg,0.03797725494743654
nifty50_return_5d,0.028767047993788195
dxy_return_1d,0.0279284486173627
sector_return_1d,0.023625472291110627
vix_change_pct,0.02354206499198463
sp500_return_1d,0.02263548278360923
sector_breadth_score,0.02032138607303048
sector_volume_ratio,0.013196819740531378
bb_position,0.01153799480195949
stochastic_d,0.009075434376257662
price_to_sma20,0.009056147743583837
defensive_risk_score,0.008585460064476995
price_to_high_20d,0.008349995378800856
price_to_low_20d,0.00729725596851157
return_10d,0.0070294076301633535
volume_ratio,0.006909304108249276
return_5d,0.005679696420753324
stochastic_k,0.005644842883672136
bb_width_pct,0.005162125443574703
price_to_sma200,0.004999172134845481
risk_adjusted_momentum,0.004300390761023905
macd_hist_normalized,0.0033148486561545513
rsi,0.0030824260245857545
atr_pct,0.0030672980501528376
price_to_sma50,0.0026621188059152167
stock_return_vs_nifty_5d,0.0026146417332806996
sr_pivot_position,0.002441302038972779
beta,0.002381146236560871
macd_normalized,0.002139245849905228
global_market_sync,0.0018106432322233432
contrarian_strength,0.001691566218652308
sector_momentum_confirmed,0.001532006488807452
relative_strength_20d,0.0014584720851157564
return_1d,0.0014294391881975593
gap,0.0012467739050306312
obv_divergence,0.0011936769696353885
momentum_vs_sector,0.0011364777330336165
outperformance_in_greed,0.0010204100918415166
stock_return_vs_nifty,0.0009932990049764754
return_20d,0.000987179170303619
quality_opportunity,0.000980633572249206
quality_in_volatility,0.0009212918871421902
beta_adjusted_return,0.0009042581178820481
rsi_vs_sector_avg,0.0008553604234066377
volume_anomaly,0.000809477692695449
stock_return_vs_sector,0.0008057180621825754
outperformance_in_fear,0.0007411977895272991
volume_change,0.0007343118633485435
breakout_low,0.0006679110292481686
volume_vs_sector,0.0006350634083843637
sector_leader_conviction,0.0005116428175179759
sma_cross_signal,0.00011353622629585366
breakout_high,7.973331429877659e-06
fund_trailing_pe_rank,0.0
fund_forward_pe_rank,0.0
fund_price_to_book_rank,0.0
fund_peg_ratio_rank,0.0
fund_profit_margin_rank,0.0
fund_operating_margin_rank,0.0
fund_return_on_equity_rank,0.0
fund_return_on_assets_rank,0.0
fund_revenue_growth_rank,0.0
fund_earnings_growth_rank,0.0
fund_debt_to_equity_rank,0.0
fund_dividend_yield_rank,0.0
sent_score,0.0
sent_momentum_3d,0.0
sent_momentum_7d,0.0
sent_vs_avg_30d,0.0
