export_timestamp,trading_date,ticker,company,predicted_signal,signal_strength,confidence,confidence_percentage,confidence_level,close_price,price_risk,RSI,rsi_category,sell_probability,buy_probability,high_confidence
2025-11-25 20:47:32,2025-11-24,CTSH,Cognizant Technology Solutions Corporation,Oversold (Buy),Strong,0.9999999999989404,100.0,High,74.92,Low,57.23098012337243,Neutral,1.0595968547022494e-12,0.9999999999989404,True
2025-11-25 20:47:32,2025-11-24,DLTR,"Dollar Tree, Inc.",Oversold (Buy),Strong,0.999999999998828,100.0,High,100.25,Medium,46.537290715373025,Neutral,1.1719514247943152e-12,0.999999999998828,True
2025-11-25 20:47:32,2025-11-24,DOCU,"DocuSign, Inc.",Oversold (Buy),Strong,0.9999999999992961,100.0,High,65.93,Low,31.515151515151743,Neutral,7.038813976123492e-13,0.9999999999992961,True
2025-11-25 20:47:32,2025-11-24,DXCM,"DexCom, Inc.",Oversold (Buy),Strong,0.9999999999993392,100.0,High,62.21,Low,52.508524111057326,Neutral,6.608047442568932e-13,0.9999999999993392,True
2025-11-25 20:47:32,2025-11-24,EBAY,eBay Inc.,Oversold (Buy),Strong,0.9999999999987321,100.0,High,80.89,Low,47.58409785932681,Neutral,1.2678746941219288e-12,0.9999999999987321,True
2025-11-25 20:47:32,2025-11-24,ELF,e.l.f.Beauty,Oversold (Buy),Strong,0.9999999999999998,100.0,High,71.25,Low,14.069660861594912,Oversold,2.220446049250313e-16,0.9999999999999998,True
2025-11-25 20:47:32,2025-11-24,EXC,Exelon Corporation,Oversold (Buy),Strong,0.9999999999988347,100.0,High,46.23,Low,48.57685009487675,Neutral,1.1652900866465643e-12,0.9999999999988347,True
2025-11-25 20:47:32,2025-11-24,EXPE,"Expedia Group, Inc.",Oversold (Buy),Strong,0.9999999999993334,100.0,High,249.14,Medium,65.39389401880048,Neutral,6.66577903984944e-13,0.9999999999993334,True
2025-11-25 20:47:32,2025-11-24,FAST,Fastenal Company,Oversold (Buy),Strong,0.9999999999988691,100.0,High,39.59,Low,34.920634920634484,Neutral,1.1308731728831845e-12,0.9999999999988691,True
2025-11-25 20:47:32,2025-11-24,FOX,Fox Corporation,Oversold (Buy),Strong,0.999999999998173,100.0,High,57.71,Low,47.05882352941169,Neutral,1.8269830093231576e-12,0.999999999998173,True
2025-11-25 20:47:32,2025-11-24,FOXA,Fox Corporation,Oversold (Buy),Strong,0.9999999999982216,100.0,High,64.3,Low,48.44804318488516,Neutral,1.7783552408445757e-12,0.9999999999982216,True
2025-11-25 20:47:32,2025-11-24,FTNT,"Fortinet, Inc.",Oversold (Buy),Strong,0.9999999999991571,100.0,High,79.77,Low,35.844155844155836,Neutral,8.428813202954188e-13,0.9999999999991571,True
2025-11-25 20:47:32,2025-11-24,FTV,Fortive Corporation,Oversold (Buy),Strong,0.9999999999987093,100.0,High,52.46,Low,66.66666666666652,Neutral,1.290745288429207e-12,0.9999999999987093,True
2025-11-25 20:47:32,2025-11-24,GEHC,GE HealthCare Technologies Inc.,Oversold (Buy),Strong,0.9999999999994025,100.0,High,78.24,Low,61.00558659217879,Neutral,5.975220318532593e-13,0.9999999999994025,True
2025-11-25 20:47:32,2025-11-24,GILD,"Gilead Sciences, Inc.",Oversold (Buy),Strong,0.9999999999982974,100.0,High,125.27,Medium,54.589567327133054,Neutral,1.70263803056514e-12,0.9999999999982974,True
2025-11-25 20:47:32,2025-11-24,GOOGL,Alphabet Inc.,Oversold (Buy),Strong,0.9999999995149322,100.0,High,318.58,Medium,72.57922535211264,Overbought,4.850677637335821e-10,0.9999999995149322,True
2025-11-25 20:47:32,2025-11-24,IDXX,"IDEXX Laboratories, Inc.",Oversold (Buy),Strong,0.9999999999998554,100.0,High,752.14,High,59.266576120508866,Neutral,1.4455103780619538e-13,0.9999999999998554,True
2025-11-25 20:47:32,2025-11-24,ILMN,"Illumina, Inc.",Oversold (Buy),Strong,0.9999999999991085,100.0,High,125.96,Medium,68.91105569409801,Neutral,8.915090887740007e-13,0.9999999999991085,True
2025-11-25 20:47:32,2025-11-24,INTC,Intel Corporation,Oversold (Buy),Strong,0.9999999999992102,100.0,High,35.79,Low,44.951140065146404,Neutral,7.898126597183364e-13,0.9999999999992102,True
2025-11-25 20:47:32,2025-11-24,INTU,Intuit Inc.,Oversold (Buy),Strong,0.9999999999996692,100.0,High,653.23,High,46.829526413264226,Neutral,3.3084646133829665e-13,0.9999999999996692,True
2025-11-25 20:47:32,2025-11-24,ISRG,"Intuitive Surgical, Inc.",Oversold (Buy),Strong,0.9999999999995637,100.0,High,568.48,High,62.833160263066624,Neutral,4.363176486776865e-13,0.9999999999995637,True
2025-11-25 20:47:32,2025-11-24,JD,"JD.com, Inc.",Oversold (Buy),Strong,0.9999999999999998,100.0,High,29.06,Low,24.444444444444144,Oversold,2.220446049250313e-16,0.9999999999999998,True
2025-11-25 20:47:32,2025-11-24,KDP,Keurig Dr Pepper Inc.,Oversold (Buy),Strong,0.999999999998056,100.0,High,27.36,Low,59.82532751091719,Neutral,1.944000516118649e-12,0.999999999998056,True
2025-11-25 20:47:32,2025-11-24,KHC,The Kraft Heinz Company,Oversold (Buy),Strong,0.9999999999978852,100.0,High,25.23,Low,66.87898089171955,Neutral,2.114752817305998e-12,0.9999999999978852,True
2025-11-25 20:47:32,2025-11-24,KLAC,KLA Corporation,Oversold (Buy),Strong,0.9999999999998952,100.0,High,1136.73,High,42.05576083305338,Neutral,1.0480505352461478e-13,0.9999999999998952,True
2025-11-25 20:47:32,2025-11-24,LRCX,Lam Research Corporation,Oversold (Buy),Strong,0.9999999999995568,100.0,High,150.38,Medium,46.40766365087807,Neutral,4.432010314303625e-13,0.9999999999995568,True
